date,product,category,region,channel,quantity,revenue,profit,profit_margin,year,month,quarter,year_month
2024-08-29,Desktop Computer,Computers,North,Direct,6,7029.05,1585.17,22.55,2024,8,3,2024-08
2024-08-29,Smart Watch,Peripherals,North,Retail,78,97908.3,11281.17,11.52,2024,8,3,2024-08
2024-08-29,Tablet Plus,Audio,South,Partner,5,275.48,84.51,30.68,2024,8,3,2024-08
2024-08-29,Monitor 4K,Audio,East,Retail,86,43267.13,12919.3,29.86,2024,8,3,2024-08
2024-08-30,Monitor 4K,Computers,West,Retail,31,3604.87,789.44,21.9,2024,8,3,2024-08
2024-08-30,Keyboard Mechanical,Electronics,West,Direct,78,41901.6,11557.9,27.58,2024,8,3,2024-08
2024-08-30,Tablet Plus,Accessories,North,Online,97,56656.93,12722.1,22.45,2024,8,3,2024-08
2024-08-30,Wireless Headphones,Peripherals,West,Direct,56,11698.04,3959.62,33.85,2024,8,3,2024-08
2024-08-30,Keyboard Mechanical,Audio,North,Online,15,20171.71,2761.93,13.69,2024,8,3,2024-08
2024-08-30,Laptop Pro,Audio,North,Retail,100,100046.54,11828.62,11.82,2024,8,3,2024-08
2024-08-30,Smart Watch,Audio,East,Direct,52,70201.05,27817.65,39.63,2024,8,3,2024-08
2024-08-30,Tablet Plus,Computers,North,Partner,16,27798.01,10876.81,39.13,2024,8,3,2024-08
2024-08-30,Tablet Plus,Electronics,Central,Online,4,4659.99,1503.79,32.27,2024,8,3,2024-08
2024-08-31,Keyboard Mechanical,Accessories,North,Partner,26,24416.32,7615.18,31.19,2024,8,3,2024-08
2024-08-31,Smart Watch,Electronics,North,Direct,16,23504.91,3168.42,13.48,2024,8,3,2024-08
2024-08-31,Printer Laser,Computers,Central,Direct,63,72090.73,14769.53,20.49,2024,8,3,2024-08
2024-08-31,Laptop Pro,Peripherals,East,Partner,64,16571.09,4783.8,28.87,2024,8,3,2024-08
2024-08-31,Webcam HD,Audio,North,Partner,88,175003.86,52793.54,30.17,2024,8,3,2024-08
2024-08-31,Smartphone X,Accessories,Central,Direct,8,11173.25,1524.4,13.64,2024,8,3,2024-08
2024-08-31,Webcam HD,Electronics,West,Retail,68,106827.83,26031.03,24.37,2024,8,3,2024-08
2024-08-31,Webcam HD,Electronics,East,Retail,79,156097.78,54084.01,34.65,2024,8,3,2024-08
2024-08-31,Mouse Gaming,Peripherals,South,Direct,79,69403.74,24361.2,35.1,2024,8,3,2024-08
2024-08-31,Smartphone X,Electronics,South,Partner,94,140527.95,55258.16,39.32,2024,8,3,2024-08
2024-09-01,Mouse Gaming,Accessories,West,Retail,69,81144.48,30167.59,37.18,2024,9,3,2024-09
2024-09-01,External SSD,Computers,North,Retail,95,83705.67,25406.29,30.35,2024,9,3,2024-09
2024-09-01,External SSD,Audio,North,Online,47,64995.08,10921.42,16.8,2024,9,3,2024-09
2024-09-01,Keyboard Mechanical,Accessories,West,Partner,88,100350.13,28634.12,28.53,2024,9,3,2024-09
2024-09-01,Printer Laser,Peripherals,North,Partner,8,13868.86,2444.92,17.63,2024,9,3,2024-09
2024-09-01,Tablet Plus,Peripherals,West,Direct,85,51493.38,15786.08,30.66,2024,9,3,2024-09
2024-09-01,External SSD,Computers,North,Direct,94,100206.84,10127.45,10.11,2024,9,3,2024-09
2024-09-02,Keyboard Mechanical,Electronics,North,Partner,81,108711.09,31935.67,29.38,2024,9,3,2024-09
2024-09-02,Monitor 4K,Computers,South,Partner,15,20011.24,5666.27,28.32,2024,9,3,2024-09
2024-09-02,Desktop Computer,Electronics,West,Partner,34,66458.74,18446.93,27.76,2024,9,3,2024-09
2024-09-02,Laptop Pro,Electronics,North,Direct,29,34596.01,8452.3,24.43,2024,9,3,2024-09
2024-09-03,Printer Laser,Electronics,West,Direct,63,38710.98,4830.53,12.48,2024,9,3,2024-09
2024-09-03,Mouse Gaming,Electronics,South,Direct,82,57482.93,17868.66,31.09,2024,9,3,2024-09
2024-09-03,Mouse Gaming,Computers,East,Direct,77,135400.81,50808.73,37.52,2024,9,3,2024-09
2024-09-03,Smartphone X,Computers,West,Online,42,71120.31,7744.94,10.89,2024,9,3,2024-09
2024-09-03,Printer Laser,Accessories,Central,Online,98,72937.54,23137.09,31.72,2024,9,3,2024-09
2024-09-03,Tablet Plus,Audio,North,Retail,53,56330.3,18844.53,33.45,2024,9,3,2024-09
2024-09-03,Wireless Headphones,Computers,Central,Partner,90,7531.34,982.27,13.04,2024,9,3,2024-09
2024-09-03,External SSD,Accessories,West,Online,50,30955.12,10331.29,33.38,2024,9,3,2024-09
2024-09-03,Monitor 4K,Accessories,East,Direct,27,17770.93,2915.5,16.41,2024,9,3,2024-09
2024-09-03,Wireless Headphones,Electronics,East,Online,61,99239.38,25686.1,25.88,2024,9,3,2024-09
2024-09-03,Monitor 4K,Computers,South,Retail,99,165441.16,47551.45,28.74,2024,9,3,2024-09
2024-09-03,Mouse Gaming,Accessories,South,Partner,16,1697.3,282.95,16.67,2024,9,3,2024-09
2024-09-03,Desktop Computer,Audio,West,Retail,63,83854.66,17888.87,21.33,2024,9,3,2024-09
2024-09-04,Smart Watch,Peripherals,Central,Online,52,21834.85,6280.61,28.76,2024,9,3,2024-09
2024-09-04,Wireless Headphones,Accessories,North,Online,7,12742.05,2715.79,21.31,2024,9,3,2024-09
2024-09-04,Monitor 4K,Computers,South,Online,87,95488.86,37135.73,38.89,2024,9,3,2024-09
2024-09-04,Mouse Gaming,Computers,North,Direct,70,97548.05,14643.07,15.01,2024,9,3,2024-09
2024-09-04,Keyboard Mechanical,Audio,South,Direct,58,27239.59,5255.81,19.29,2024,9,3,2024-09
2024-09-04,Smart Watch,Accessories,South,Online,88,75953.09,9464.53,12.46,2024,9,3,2024-09
2024-09-04,Printer Laser,Accessories,Central,Partner,39,51258.59,18696.43,36.47,2024,9,3,2024-09
2024-09-04,Printer Laser,Audio,South,Partner,18,28919.59,5882.23,20.34,2024,9,3,2024-09
2024-09-05,Monitor 4K,Peripherals,South,Retail,80,59103.86,6980.53,11.81,2024,9,3,2024-09
2024-09-05,Mouse Gaming,Computers,North,Direct,98,74569.68,12570.51,16.86,2024,9,3,2024-09
2024-09-05,Smart Watch,Accessories,East,Online,88,118382.65,45940.97,38.81,2024,9,3,2024-09
2024-09-05,External SSD,Accessories,North,Partner,22,21032.41,2168.39,10.31,2024,9,3,2024-09
2024-09-05,Mouse Gaming,Computers,North,Partner,54,84062.69,16977.52,20.2,2024,9,3,2024-09
2024-09-06,Tablet Plus,Computers,East,Direct,1,737.62,290.28,39.35,2024,9,3,2024-09
2024-09-06,Monitor 4K,Electronics,South,Direct,17,14313.69,1498.17,10.47,2024,9,3,2024-09
2024-09-06,Smart Watch,Electronics,West,Retail,37,18221.16,6161.97,33.82,2024,9,3,2024-09
2024-09-07,Tablet Plus,Accessories,North,Direct,70,52607.34,8849.45,16.82,2024,9,3,2024-09
2024-09-07,Monitor 4K,Accessories,Central,Online,36,50703.25,17412.85,34.34,2024,9,3,2024-09
2024-09-07,Smartphone X,Accessories,West,Direct,72,95410.32,37198.04,38.99,2024,9,3,2024-09
2024-09-07,Smart Watch,Audio,South,Partner,66,68588.61,12697.58,18.51,2024,9,3,2024-09
2024-09-08,External SSD,Peripherals,East,Online,80,63267.76,10052.02,15.89,2024,9,3,2024-09
2024-09-08,Tablet Plus,Computers,West,Direct,4,5464.61,1301.2,23.81,2024,9,3,2024-09
2024-09-08,Mouse Gaming,Computers,Central,Partner,94,55546.64,15924.88,28.67,2024,9,3,2024-09
2024-09-08,Smartphone X,Peripherals,North,Online,98,27349.16,4692.69,17.16,2024,9,3,2024-09
2024-09-08,Laptop Pro,Peripherals,South,Direct,76,36469.3,6690.56,18.35,2024,9,3,2024-09
2024-09-08,Printer Laser,Peripherals,East,Partner,71,102109.0,29588.64,28.98,2024,9,3,2024-09
2024-09-08,Laptop Pro,Audio,North,Partner,41,43974.45,11520.38,26.2,2024,9,3,2024-09
2024-09-08,Laptop Pro,Electronics,Central,Retail,33,19060.51,3956.4,20.76,2024,9,3,2024-09
2024-09-08,Desktop Computer,Accessories,Central,Direct,57,104887.9,11401.55,10.87,2024,9,3,2024-09
2024-09-08,External SSD,Electronics,West,Online,9,11387.85,1443.46,12.68,2024,9,3,2024-09
2024-09-08,Smartphone X,Accessories,North,Direct,87,163239.86,42452.29,26.01,2024,9,3,2024-09
2024-09-08,Smartphone X,Electronics,Central,Retail,58,24720.1,9335.55,37.77,2024,9,3,2024-09
2024-09-09,Keyboard Mechanical,Electronics,West,Direct,63,13155.63,4075.32,30.98,2024,9,3,2024-09
2024-09-09,Mouse Gaming,Electronics,West,Direct,6,4633.42,1433.08,30.93,2024,9,3,2024-09
2024-09-09,Monitor 4K,Electronics,North,Direct,79,13261.79,4725.58,35.63,2024,9,3,2024-09
2024-09-09,Webcam HD,Computers,Central,Partner,36,51705.77,9256.48,17.9,2024,9,3,2024-09
2024-09-09,Webcam HD,Electronics,East,Direct,33,31861.49,4411.53,13.85,2024,9,3,2024-09
2024-09-09,Smartphone X,Accessories,East,Direct,70,138512.08,35638.54,25.73,2024,9,3,2024-09
2024-09-09,Wireless Headphones,Computers,East,Retail,39,59444.21,9370.62,15.76,2024,9,3,2024-09
2024-09-09,Keyboard Mechanical,Peripherals,Central,Direct,87,159360.1,48069.23,30.16,2024,9,3,2024-09
2024-09-09,Wireless Headphones,Peripherals,North,Direct,95,87526.48,21619.63,24.7,2024,9,3,2024-09
2024-09-10,External SSD,Peripherals,West,Online,19,7524.29,2497.36,33.19,2024,9,3,2024-09
2024-09-10,Tablet Plus,Audio,South,Direct,42,62886.48,17536.17,27.89,2024,9,3,2024-09
2024-09-10,Printer Laser,Electronics,South,Online,55,71630.27,15679.32,21.89,2024,9,3,2024-09
2024-09-10,Desktop Computer,Computers,Central,Partner,6,8280.78,2636.71,31.84,2024,9,3,2024-09
2024-09-11,Smart Watch,Accessories,East,Retail,16,16830.4,4497.61,26.72,2024,9,3,2024-09
2024-09-11,Wireless Headphones,Computers,West,Retail,64,126915.05,19551.86,15.41,2024,9,3,2024-09
2024-09-11,Smart Watch,Peripherals,Central,Retail,4,7853.06,1655.22,21.08,2024,9,3,2024-09
2024-09-11,Wireless Headphones,Computers,South,Retail,8,11164.34,1214.5,10.88,2024,9,3,2024-09
2024-09-11,Tablet Plus,Audio,Central,Retail,90,161748.29,25116.1,15.53,2024,9,3,2024-09
2024-09-11,Keyboard Mechanical,Computers,East,Retail,85,104056.25,36675.12,35.25,2024,9,3,2024-09
2024-09-11,External SSD,Electronics,West,Direct,90,68851.58,15766.46,22.9,2024,9,3,2024-09
2024-09-11,Smartphone X,Electronics,Central,Direct,74,95080.26,31266.48,32.88,2024,9,3,2024-09
2024-09-12,Desktop Computer,Peripherals,West,Partner,54,13864.03,2048.44,14.78,2024,9,3,2024-09
2024-09-12,Tablet Plus,Computers,Central,Direct,86,132033.53,30991.23,23.47,2024,9,3,2024-09
2024-09-12,Laptop Pro,Peripherals,North,Partner,1,236.21,91.9,38.91,2024,9,3,2024-09
2024-09-12,Monitor 4K,Peripherals,East,Retail,51,52609.54,7750.58,14.73,2024,9,3,2024-09
2024-09-12,Wireless Headphones,Accessories,East,Direct,26,50363.7,9143.94,18.16,2024,9,3,2024-09
2024-09-13,Smartphone X,Electronics,West,Retail,15,6930.68,1879.76,27.12,2024,9,3,2024-09
2024-09-13,Wireless Headphones,Accessories,Central,Partner,67,88297.27,12499.09,14.16,2024,9,3,2024-09
2024-09-13,Tablet Plus,Electronics,East,Online,95,15676.88,1605.85,10.24,2024,9,3,2024-09
2024-09-13,Wireless Headphones,Accessories,South,Online,90,109967.35,33538.23,30.5,2024,9,3,2024-09
2024-09-13,Smartphone X,Computers,East,Online,51,55721.32,8388.07,15.05,2024,9,3,2024-09
2024-09-13,Desktop Computer,Electronics,Central,Online,11,6066.42,1761.5,29.04,2024,9,3,2024-09
2024-09-14,Wireless Headphones,Accessories,East,Direct,74,44838.33,16333.49,36.43,2024,9,3,2024-09
2024-09-14,Wireless Headphones,Audio,West,Partner,38,38272.69,13703.76,35.81,2024,9,3,2024-09
2024-09-14,Smart Watch,Accessories,West,Direct,59,100924.99,17722.39,17.56,2024,9,3,2024-09
2024-09-14,Laptop Pro,Audio,South,Retail,84,8707.64,2511.95,28.85,2024,9,3,2024-09
2024-09-14,Keyboard Mechanical,Audio,Central,Online,49,73495.47,24263.56,33.01,2024,9,3,2024-09
2024-09-15,Webcam HD,Electronics,West,Partner,73,116972.65,12861.97,11.0,2024,9,3,2024-09
2024-09-15,External SSD,Computers,East,Retail,39,36117.09,13271.37,36.75,2024,9,3,2024-09
2024-09-15,Laptop Pro,Audio,West,Partner,77,110697.62,12978.07,11.72,2024,9,3,2024-09
2024-09-16,Printer Laser,Audio,South,Direct,49,4342.95,991.14,22.82,2024,9,3,2024-09
2024-09-16,Mouse Gaming,Accessories,North,Direct,99,39661.14,13326.97,33.6,2024,9,3,2024-09
2024-09-16,Laptop Pro,Computers,East,Online,3,4175.36,1310.94,31.4,2024,9,3,2024-09
2024-09-16,Wireless Headphones,Electronics,West,Partner,15,19740.25,2801.8,14.19,2024,9,3,2024-09
2024-09-16,Wireless Headphones,Electronics,West,Retail,64,97549.89,38473.84,39.44,2024,9,3,2024-09
2024-09-16,Wireless Headphones,Electronics,East,Partner,25,28186.84,5011.97,17.78,2024,9,3,2024-09
2024-09-17,Monitor 4K,Audio,North,Direct,9,10959.19,3124.24,28.51,2024,9,3,2024-09
2024-09-17,Laptop Pro,Accessories,East,Online,90,5041.36,1111.83,22.05,2024,9,3,2024-09
2024-09-17,Wireless Headphones,Computers,East,Partner,40,36973.26,5511.79,14.91,2024,9,3,2024-09
2024-09-18,Printer Laser,Accessories,East,Partner,83,79014.49,23533.22,29.78,2024,9,3,2024-09
2024-09-18,Monitor 4K,Electronics,East,Direct,20,20956.32,2502.77,11.94,2024,9,3,2024-09
2024-09-18,Desktop Computer,Electronics,North,Online,8,6252.99,1773.47,28.36,2024,9,3,2024-09
2024-09-19,Printer Laser,Accessories,East,Partner,9,7696.46,1190.81,15.47,2024,9,3,2024-09
2024-09-19,Monitor 4K,Accessories,East,Online,100,154663.11,45223.16,29.24,2024,9,3,2024-09
2024-09-19,Wireless Headphones,Audio,West,Direct,99,148107.89,49617.67,33.5,2024,9,3,2024-09
2024-09-19,Webcam HD,Accessories,East,Retail,63,81695.23,24965.47,30.56,2024,9,3,2024-09
2024-09-19,Mouse Gaming,Peripherals,South,Online,43,54175.17,17375.51,32.07,2024,9,3,2024-09
2024-09-19,Smart Watch,Computers,North,Direct,34,41888.92,6166.81,14.72,2024,9,3,2024-09
2024-09-20,Smartphone X,Audio,West,Direct,20,15994.5,5711.75,35.71,2024,9,3,2024-09
2024-09-20,Printer Laser,Accessories,Central,Partner,27,26206.59,9981.06,38.09,2024,9,3,2024-09
2024-09-20,Smart Watch,Computers,Central,Retail,79,50864.65,18979.94,37.31,2024,9,3,2024-09
2024-09-20,Wireless Headphones,Computers,East,Retail,42,77348.15,9116.78,11.79,2024,9,3,2024-09
2024-09-20,Mouse Gaming,Audio,Central,Partner,3,4751.16,1576.01,33.17,2024,9,3,2024-09
2024-09-20,Mouse Gaming,Accessories,East,Partner,95,89338.58,31431.37,35.18,2024,9,3,2024-09
2024-09-20,Printer Laser,Electronics,South,Direct,1,1930.91,659.04,34.13,2024,9,3,2024-09
2024-09-20,Laptop Pro,Electronics,West,Online,63,109163.88,20457.79,18.74,2024,9,3,2024-09
2024-09-20,Tablet Plus,Peripherals,West,Partner,59,33939.09,11273.26,33.22,2024,9,3,2024-09
2024-09-20,Wireless Headphones,Audio,Central,Direct,91,73548.91,12094.3,16.44,2024,9,3,2024-09
2024-09-20,Desktop Computer,Computers,Central,Retail,94,74057.81,22702.39,30.65,2024,9,3,2024-09
2024-09-21,External SSD,Peripherals,Central,Direct,15,27099.35,3388.78,12.51,2024,9,3,2024-09
2024-09-21,Desktop Computer,Computers,Central,Direct,86,35712.54,4488.5,12.57,2024,9,3,2024-09
2024-09-21,Smartphone X,Audio,North,Partner,83,31554.32,4591.96,14.55,2024,9,3,2024-09
2024-09-21,Printer Laser,Accessories,South,Retail,37,69394.6,26612.34,38.35,2024,9,3,2024-09
2024-09-21,Monitor 4K,Audio,West,Direct,50,96619.46,9797.29,10.14,2024,9,3,2024-09
2024-09-22,Desktop Computer,Electronics,East,Online,78,140118.71,20363.58,14.53,2024,9,3,2024-09
2024-09-22,Smartphone X,Audio,North,Online,17,12904.35,3625.37,28.09,2024,9,3,2024-09
2024-09-22,Desktop Computer,Audio,West,Direct,40,30748.16,8820.78,28.69,2024,9,3,2024-09
2024-09-22,Webcam HD,Audio,South,Retail,30,1656.24,657.07,39.67,2024,9,3,2024-09
2024-09-23,Webcam HD,Electronics,Central,Retail,54,54891.82,10308.17,18.78,2024,9,3,2024-09
2024-09-23,Mouse Gaming,Peripherals,Central,Retail,29,20870.89,5858.52,28.07,2024,9,3,2024-09
2024-09-23,Smart Watch,Peripherals,Central,Retail,30,36387.1,11142.22,30.62,2024,9,3,2024-09
2024-09-23,External SSD,Audio,North,Online,28,45176.82,8807.63,19.5,2024,9,3,2024-09
2024-09-23,Smartphone X,Electronics,North,Partner,53,100824.13,29163.34,28.92,2024,9,3,2024-09
2024-09-23,Keyboard Mechanical,Audio,North,Online,53,57654.16,5970.39,10.36,2024,9,3,2024-09
2024-09-24,Wireless Headphones,Electronics,Central,Retail,44,43930.14,14737.06,33.55,2024,9,3,2024-09
2024-09-24,Printer Laser,Electronics,North,Direct,89,173088.36,56160.93,32.45,2024,9,3,2024-09
2024-09-24,Webcam HD,Electronics,West,Partner,39,50767.05,12432.01,24.49,2024,9,3,2024-09
2024-09-24,Smartphone X,Electronics,South,Online,18,29873.52,3929.58,13.15,2024,9,3,2024-09
2024-09-24,Monitor 4K,Peripherals,East,Retail,48,10736.13,1621.55,15.1,2024,9,3,2024-09
2024-09-24,Smartphone X,Peripherals,West,Retail,93,120617.89,23320.32,19.33,2024,9,3,2024-09
2024-09-24,External SSD,Electronics,East,Retail,91,88498.32,13633.79,15.41,2024,9,3,2024-09
2024-09-24,Desktop Computer,Computers,East,Online,32,57773.61,20217.0,34.99,2024,9,3,2024-09
2024-09-24,Smartphone X,Computers,Central,Direct,43,55059.59,18491.19,33.58,2024,9,3,2024-09
2024-09-24,Smart Watch,Accessories,South,Partner,98,145400.28,19311.72,13.28,2024,9,3,2024-09
2024-09-24,Smartphone X,Accessories,North,Online,78,79606.11,12730.99,15.99,2024,9,3,2024-09
2024-09-25,External SSD,Audio,North,Direct,43,76740.8,23571.25,30.72,2024,9,3,2024-09
2024-09-25,Tablet Plus,Computers,North,Retail,10,8242.87,2770.05,33.61,2024,9,3,2024-09
2024-09-25,External SSD,Peripherals,East,Partner,20,33789.95,3611.68,10.69,2024,9,3,2024-09
2024-09-25,Wireless Headphones,Electronics,West,Partner,73,18789.86,5071.72,26.99,2024,9,3,2024-09
2024-09-25,Monitor 4K,Computers,Central,Direct,36,50930.36,15635.06,30.7,2024,9,3,2024-09
2024-09-25,Mouse Gaming,Peripherals,North,Retail,65,98383.3,36309.27,36.91,2024,9,3,2024-09
2024-09-25,Tablet Plus,Electronics,North,Retail,97,74200.41,27012.65,36.4,2024,9,3,2024-09
2024-09-25,Keyboard Mechanical,Electronics,Central,Online,72,55166.71,18098.14,32.81,2024,9,3,2024-09
2024-09-25,Desktop Computer,Audio,Central,Direct,40,31235.7,5124.34,16.41,2024,9,3,2024-09
2024-09-25,Mouse Gaming,Audio,Central,Online,45,12316.85,2878.45,23.37,2024,9,3,2024-09
2024-09-25,Mouse Gaming,Audio,East,Direct,89,102891.27,37838.98,36.78,2024,9,3,2024-09
2024-09-26,External SSD,Electronics,North,Partner,84,30236.61,3366.22,11.13,2024,9,3,2024-09
2024-09-26,Laptop Pro,Accessories,North,Direct,50,15812.13,6153.27,38.91,2024,9,3,2024-09
2024-09-26,Mouse Gaming,Accessories,East,Direct,65,81615.81,20734.25,25.4,2024,9,3,2024-09
2024-09-27,Wireless Headphones,Accessories,North,Direct,88,36981.6,9218.21,24.93,2024,9,3,2024-09
2024-09-27,Tablet Plus,Peripherals,East,Partner,35,3171.21,511.39,16.13,2024,9,3,2024-09
2024-09-27,Monitor 4K,Electronics,West,Retail,74,7516.69,2089.1,27.79,2024,9,3,2024-09
2024-09-27,Smart Watch,Computers,North,Online,62,115960.97,21103.84,18.2,2024,9,3,2024-09
2024-09-27,Monitor 4K,Computers,Central,Online,48,63149.68,13936.47,22.07,2024,9,3,2024-09
2024-09-27,External SSD,Electronics,East,Online,43,40224.34,11115.75,27.63,2024,9,3,2024-09
2024-09-27,Webcam HD,Computers,West,Partner,45,55754.92,7815.61,14.02,2024,9,3,2024-09
2024-09-27,Monitor 4K,Audio,Central,Direct,73,61441.74,23745.23,38.65,2024,9,3,2024-09
2024-09-27,Monitor 4K,Accessories,West,Partner,84,74734.94,29316.1,39.23,2024,9,3,2024-09
2024-09-28,Webcam HD,Electronics,North,Direct,31,23438.21,8569.4,36.56,2024,9,3,2024-09
2024-09-28,Tablet Plus,Computers,South,Direct,73,98947.47,38028.19,38.43,2024,9,3,2024-09
2024-09-28,External SSD,Peripherals,East,Partner,53,78566.59,26526.59,33.76,2024,9,3,2024-09
2024-09-29,Keyboard Mechanical,Audio,North,Retail,17,9702.91,3670.63,37.83,2024,9,3,2024-09
2024-09-29,Wireless Headphones,Audio,Central,Retail,27,49861.5,16400.38,32.89,2024,9,3,2024-09
2024-09-29,Wireless Headphones,Accessories,East,Retail,1,273.73,36.14,13.2,2024,9,3,2024-09
2024-09-30,Monitor 4K,Computers,West,Direct,12,13396.63,2085.75,15.57,2024,9,3,2024-09
2024-09-30,Laptop Pro,Accessories,West,Online,44,42816.13,5567.21,13.0,2024,9,3,2024-09
2024-09-30,External SSD,Peripherals,West,Online,19,16305.09,4402.02,27.0,2024,9,3,2024-09
2024-09-30,Mouse Gaming,Audio,South,Retail,8,1446.53,298.51,20.64,2024,9,3,2024-09
2024-10-01,Laptop Pro,Accessories,West,Online,10,2973.02,1056.71,35.54,2024,10,4,2024-10
2024-10-01,External SSD,Electronics,East,Retail,18,33538.03,4424.9,13.19,2024,10,4,2024-10
2024-10-01,External SSD,Accessories,South,Retail,79,52170.93,11704.15,22.43,2024,10,4,2024-10
2024-10-01,Mouse Gaming,Audio,East,Online,75,22667.11,4377.55,19.31,2024,10,4,2024-10
2024-10-02,External SSD,Accessories,West,Partner,91,17482.7,3415.38,19.54,2024,10,4,2024-10
2024-10-02,Keyboard Mechanical,Electronics,East,Online,84,125897.73,27294.86,21.68,2024,10,4,2024-10
2024-10-02,Smart Watch,Peripherals,Central,Online,22,22660.39,6289.22,27.75,2024,10,4,2024-10
2024-10-02,Desktop Computer,Computers,Central,Direct,46,76784.86,17002.45,22.14,2024,10,4,2024-10
2024-10-02,Desktop Computer,Accessories,North,Retail,61,112834.81,25127.48,22.27,2024,10,4,2024-10
2024-10-02,Smartphone X,Peripherals,Central,Partner,70,21137.89,2240.11,10.6,2024,10,4,2024-10
2024-10-02,Desktop Computer,Computers,East,Direct,56,9316.29,1051.55,11.29,2024,10,4,2024-10
2024-10-02,External SSD,Peripherals,North,Direct,56,95359.74,17372.12,18.22,2024,10,4,2024-10
2024-10-02,Mouse Gaming,Audio,West,Partner,63,66500.59,13124.73,19.74,2024,10,4,2024-10
2024-10-03,Webcam HD,Electronics,East,Online,93,82289.39,14836.81,18.03,2024,10,4,2024-10
2024-10-03,Mouse Gaming,Peripherals,West,Online,57,80130.41,10216.6,12.75,2024,10,4,2024-10
2024-10-03,Monitor 4K,Audio,North,Partner,92,179299.58,65264.83,36.4,2024,10,4,2024-10
2024-10-03,Laptop Pro,Electronics,South,Retail,29,34607.72,10451.68,30.2,2024,10,4,2024-10
2024-10-03,Monitor 4K,Peripherals,North,Direct,76,43557.46,9433.69,21.66,2024,10,4,2024-10
2024-10-03,Wireless Headphones,Peripherals,South,Direct,16,30094.4,5107.7,16.97,2024,10,4,2024-10
2024-10-03,Desktop Computer,Accessories,South,Online,44,42832.87,14981.02,34.98,2024,10,4,2024-10
2024-10-03,Wireless Headphones,Electronics,West,Retail,22,12330.5,1417.2,11.49,2024,10,4,2024-10
2024-10-04,Tablet Plus,Peripherals,East,Partner,9,16434.62,2072.54,12.61,2024,10,4,2024-10
2024-10-04,Printer Laser,Computers,North,Retail,34,14269.37,4699.95,32.94,2024,10,4,2024-10
